name,canon_smiles,dose_mg,cmax_mg_L,log_cmax_per_dose,n_studies,tmax_h,thalf_h,auc_ng_h_ml,f_pct,formulation,is_prodrug,in_holdout
bisoprolol,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,10.0,0.0363141845564512,-2.4399237035777532,2,2.0,9.34,537.02,,tablet,False,False
pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,15.0,0.0529999999999999,-2.451815389454893,1,1.7,2.2,234.0,,tablet,False,False
propranolol,CC(C)NCC(O)COc1cccc2ccccc12,80.0,0.06828,-3.0687964745492478,1,2.36,5.17,615.22,,tablet,False,False
oxamniquine,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1000.0,1.85713,-2.7311576943719333,1,1.5,1.79,10398.53,,capsule,False,False
d-sotalol ((+)-sotalol),CC(C)NC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,100.0,0.8533350455711989,-2.0688804179843236,2,2.9,8.57,10728.15,101.78,,False,False
maribavir,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,100.0,3.616738862566663,-1.4416828472351948,2,1.63,2.975,16550.0,,tablet,False,False
tenofovir alafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,25.0,0.2769173125682105,-1.9555899004605752,2,0.365,0.405,152.17000000000002,,tablet,False,False
sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,400.0,0.8981843611113518,-2.6486945023271313,3,0.5,0.41,848.9,,tablet,False,False
ozanimod,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,1.0,0.0001643167672515,-3.784318117920638,2,10.0,18.5,5.055,,capsule,False,False
dihydroergocristine,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,18.0,0.00028,-4.808114473761087,1,0.46,3.5,0.48,,tablet,False,False
valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,360.0,0.2,-3.255272505103306,1,0.53,0.47,170.0,,solution,False,False
valaciclovir,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1000.0,0.19136,-3.7181488376916834,1,1.5,,262.72,,capsule,False,False
Semagacestat,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,140.0,2.08,-1.8280647007154764,1,1.0,2.6,7210.0,,capsule,False,False
nateglinide,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,60.0,3.09,-1.288192770958809,1,1.91,1.44,6930.0,73.0,tablet,False,False
propantheline,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,60.0,0.0521799999999999,-3.0606471756194424,1,1.0,1.55,144.19,,tablet,False,False
atorvastatin,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,40.0,0.0160352214948131,-3.3969850281043055,5,1.0,7.47,111.0,14.0,tablet,False,False
cobicistat (gs-9350),CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,100.0,0.343,-2.4647058799572297,1,4.0,2.68,1650.0,,tablet,False,False
ritonavir,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,400.0,5.104,-1.8941493256148565,1,2.7,5.1,53700.0,,capsule,False,False
rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,40.0,0.0626227394801028,-2.8053279290839797,4,3.6,19.0,542.5,20.0,tablet,False,False
fluvastatin,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,40.0,0.3134677016855165,-2.1058671916233287,2,0.835,2.45,449.0,,capsule,False,False
mavacamten,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,25.0,0.5718,-1.6406958576500676,1,1.5,143.6,20280.0,85.0,,False,False
voxelotor,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,100.0,0.2689999999999999,-2.5702477199975924,1,2.0,,14800.0,,,False,False
isotretinoin,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,80.0,0.57325,-2.144745923589967,1,,90.0,,,tablet,False,False
labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,200.0,0.1347203913774567,-3.1715966598336527,3,1.0,3.16,502.8,26.0,tablet,False,False
trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,100.0,0.0378,-3.4225082001627745,1,2.5,10.9,362.3,,tablet,False,False
alimemazine,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,20.0,0.00455,-3.6430185990068686,1,3.0,12.07,58.15,,tablet,False,False
promethazine,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,50.0,0.0193,-3.413412695328245,1,4.39,18.6,361.0,,syrup,False,False
phenylpropanolamine,CC(N)C(O)c1ccccc1,100.0,0.39682,-2.401406447226662,1,1.7,3.8,2530.8,,powder,False,False
rimantadine,CC(N)C12CC3CC(CC(C3)C1)C2,200.0,0.2149408916293913,-2.968710949555488,3,4.3,30.4,9140.0,,tablet,False,False
amphetamine,CC(N)Cc1ccccc1,18.8,0.0449,-2.621911508260357,1,,11.0,,,tablet,False,False
pinacidil,CC(N/C(=N/c1ccncc1)NC#N)C(C)(C)C,12.5,0.0298,-2.6226937489318014,1,1.58,2.04,207.15,57.0,capsule,False,False
bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,100.0,0.1390850102797921,-2.8567196730529583,4,1.545,12.3,698.25,,tablet,False,False
bicalutamide,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,50.0,0.9459657061662258,-1.723094612006885,3,24.0,144.7,224309.3,,tablet,False,False
darolutamide,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,300.0,0.8,-2.574031267727719,1,3.5,15.3,12898.0,29.9,tablet,False,False
Tecarfarin,CC(OC(=O)c1ccc(Cc2c(O)c3ccccc3oc2=O)cc1)(C(F)(F)F)C(F)(F)F,40.0,0.573,-1.8439053693605725,1,2.95,99.6,8910.0,,,False,False
lofexidine,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,2.0,0.0027899999999999,-2.8554257923903994,1,3.25,11.44,54.32,,tablet,False,False
tiopronin,CC(S)C(=O)NCC(=O)O,500.0,3.2639600000000004,-2.185225176523105,1,4.4,52.13,50655.03,63.0,tablet,False,False
zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,200.0,1.44,-2.1426675035687315,1,1.7,1.85,5310.0,,capsule,False,False
muzolimine,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,40.0,0.27,-2.170696227168975,1,2.0,13.5,2800.0,,tablet,False,False
tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,80.0,0.145,-2.741721984756969,1,5.0,118.0,10700.0,,tablet,False,False
gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,20.0,0.0187299999999999,-3.028492218288746,1,0.75,2.94,55.26,14.0,capsule,False,False
palovarotene,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,10.0,0.0790771774913596,-2.1019488403928075,2,4.25,11.35,463.2,,,False,False
Lapachone,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,100.0,0.00156,-4.806875401645539,1,5.0,16.4,26.98,,tablet,False,False
omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,150.0,0.0324099999999999,-3.665412228023473,1,10.0,86.9,1548.0,,capsule,False,False
nilutamide,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,100.0,0.8,-2.0969100130080562,1,1.8,43.0,25000.0,,,False,False
Acoziborole,CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc21,120.0,3.640000000000001,-1.5180798623985687,1,14.0,371.0,1844000.0,,capsule,False,False
topiramate,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,100.0,1.73,-1.7619538968712045,1,1.75,18.7,45000.0,,tablet,False,False
cyclacillin,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,250.0,5.405034689990435,-1.6651415230333881,2,0.5,0.655,6405.0,,tablet,False,False
phenoxymethylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,400.0,5.140000000000001,-1.8910968723326866,1,0.75,0.52,6890.0,,tablet,False,False
amoxicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,500.0,9.14330356052997,-1.7378668656165106,2,1.44,1.26,26600.0,77.4,capsule,False,False
memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,20.0,0.0253399999999999,-2.8972233851165603,1,6.89,62.06,1853.29,100.0,,False,False
isotretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,80.0,0.68429,-2.0678497935929614,1,1.0,18.09,6052.88,,suspension,False,False
alitretinoin (9-cis-retinoic acid),CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,80.0,0.3557,-2.352006121806163,1,3.0,1.9,1076.1,,capsule,False,False
cefradine,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,250.0,9.4,-1.424812155072339,1,0.8,1.1,15000.0,,capsule,False,False
cefadroxil,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1000.0,32.951038503761424,-1.4821308933811792,3,1.5,1.63,108500.0,,capsule,False,False
cephalexin,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,250.0,12.000000000000002,-1.3187587626244128,1,0.6,1.1,14100.0,90.0,solution,False,False
Azelnidipine,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,16.0,0.01917,-2.921497869777862,1,3.0,23.5,429.0,,tablet,False,False
sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,150.0,3.8,-1.5963076624388712,1,2.0,,14870.0,,tablet,False,False
eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,50.0,5.752652004132838,-0.9391019013440647,3,3.0,25.8,66000.0,,,False,False
edaravone,CC1=NN(c2ccccc2)C(=O)C1,105.0,1.656,-1.8021289666210767,1,0.5,9.75,1762.0,57.3,suspension,False,False
diazoxide,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,100.0,4.99,-1.30189945437661,1,4.0,27.0,230000.0,91.0,capsule,False,False
ofloxacin,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,300.0,3.0048421802252894,-1.9992995877177395,3,1.43,5.65,21500.0,,tablet,False,False
nifurtimox,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,862.5,0.751,-3.0601191667411434,1,2.24,2.95,5430.0,,tablet,False,False
indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,5.0,0.2464812366083877,-1.3071861401450677,2,2.9,15.0,4440.0,,tablet,False,False
cefprozil,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,250.0,5.524872802023761,-1.6556177248696566,3,1.25,1.3,15000.0,90.0,capsule,False,False
methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,10.0,0.0359165699921359,-2.444705144850376,2,2.45,32.45,1247.0,85.0,solution,False,False
alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,4.88,0.0499999999999999,-1.9894498176666926,1,0.7,1.1,105.0,,solution,False,False
leniolisib,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,400.0,13.513950000000005,-1.4712776835737156,1,2.0,4.8,105408.81,,,False,False
ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,64.0,0.0259,-3.3928802099026356,1,0.94,1.9,36.1,1.8,tablet,False,False
tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,20.0,0.2359595014589781,-1.9281925257539347,7,0.5,1.31,366.1,38.33,capsule,False,False
dextropropoxyphene,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,65.0,0.0526032318398784,-3.0919009294642423,2,2.15,13.95,410.0,,capsule,False,False
simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,40.0,0.0088592141198895,-3.654664792977378,5,1.9,4.81,36.2,5.0,tablet,False,False
itraconazole,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,100.0,0.0383999999999999,-3.4156687756324704,1,3.3,24.0,722.0,55.0,capsule,False,False
Dalcetrapib,CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,2100.0,5.150000000000001,-2.6104120656927283,1,6.0,20.0,59000.0,,tablet,False,False
methysergide,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,2.0,0.00177,-3.0530567293021744,1,1.0,1.03,3.32,13.0,,False,False
trimebutine,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,125.0,0.0181399999999999,-3.8382727302839825,1,1.0,3.25,30.33,,tablet,False,False
phenprocoumon,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,18.0,2.393,-0.8763298064898688,1,3.34,147.2,399296.0,,tablet,False,False
ponesimod,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,10.0,0.0544011029299958,-2.2643922953099915,2,4.0,31.65,1943.0,83.8,tablet,False,False
ethosuximide,CCC1(C)CC(=O)NC1=O,500.0,12.724173843515343,-1.5943404103292005,2,2.5,47.900000000000006,834345.0,,capsule,False,False
methyprylon,CCC1(CC)C(=O)NCC(C)C1=O,300.0,5.45,-1.74072475244302,1,1.37,9.2,68540.0,,capsule,False,False
aminoglutethimide,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,500.0,5.91,-1.9273825234547635,1,1.5,12.41,96650.0,,tablet,False,False
phenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,100.0,2.82,-1.5497508916806388,1,1.5,98.0,,100.0,tablet,False,False
primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,500.0,8.97032,-1.7461620683426122,1,2.0,16.85,213535.12,,tablet,False,False
glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1.0,0.0863851839148357,-1.0635607377965592,2,2.55,5.955,522.5,107.0,tablet,False,False
vinorelbine,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,138.4,0.1381166173926946,-3.000890156597943,2,1.5,39.95,1257.5,40.0,capsule,False,False
Mirogabalin,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O,75.0,1.06,-1.8497553981269297,1,1.0,4.94,4896.0,,tablet,False,False
clarithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,500.0,0.8,-2.7958800173440754,1,,3.0,,,tablet,False,False
acebutolol,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,400.0,0.7382961779063909,-2.733829371203561,3,3.0,4.0,4280.0,45.2,tablet,False,False
carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,350.0,2.31647,-2.1792413642094712,1,1.0,1.85,6578.31,,tablet,False,False
meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,400.0,7.67,-1.7172646273789813,1,2.27,10.83,125400.0,,tablet,False,False
valproic acid,CCCC(CCC)C(=O)O,500.0,62.220000000000006,-0.9050399975633342,1,3.47,12.5,1324000.0,,tablet,False,False
budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,3.0,0.00082,-3.563307402335946,1,1.75,4.69,4.65,16.7,capsule,False,False
valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,80.0,1.6928832210167364,-1.6744629864832818,2,2.75,6.795,10320.645,23.0,capsule,False,False
butobarbital,CCCCC1(CC)C(=O)NC(=O)NC1=O,200.0,3.5000000000000004,-1.7569619513137056,1,1.0,37.36,,,capsule,False,False
odevixibat,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,7.2,0.00047,-4.185234638495551,1,3.0,2.36,2.19,,capsule,False,False
maralixibat,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,30.0,0.00165,-4.259637310505756,1,0.75,1.6,3.43,,solution,False,False
irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,300.0,3.098855106182084,-1.985919984403805,3,1.03,15.0,22494.2,,capsule,False,False
sparsentan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,400.0,6.970000000000001,-1.758827213229953,1,3.0,,83000.0,,tablet,False,False
phenylbutazone,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,100.0,14.169999999999996,-0.8486301497525397,1,2.89,75.86,1257870.0,,,False,False
nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,2.0,0.002,-3.0,1,2.0,2.0,,,capsule,False,False
eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,84.0,0.0108166538263919,-3.8901863551888036,2,2.0,7.5,80.5,,,False,False
brincidofovir,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,105.0,0.371,-2.451815389454892,1,3.0,32.7,2340.0,16.8,solution,False,False
fingolimod,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,5.0,0.0033999999999999,-3.1674910872937767,1,12.0,175.2,639.0,93.0,capsule,False,False
ibandronate,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,100.0,0.0472,-3.3260580013659125,1,1.19,21.5,168.0,,,False,False
Dexloxiglumide,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,200.0,3.4467375879228173,-1.7636217753413939,2,1.22,2.75,7750.0,48.0,tablet,False,False
tegaserod,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,12.0,0.0049882926087935,-3.3812293251671126,3,1.0,3.47,11.8,10.0,tablet,False,False
capecitabine,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,150.0,0.257355903176904,-2.7655571245975215,2,1.415,0.425,273.89,,tablet,False,False
treprostinil,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,1.0,0.0004899999999999,-3.309803919971575,1,3.5,4.95,2.41,17.0,tablet ER,False,False
dronabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,5.0,0.00219,-3.3585258894959007,1,1.73,4.82,4.33,,capsule,False,False
Atrasentan,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,139.5,3.4,-1.6130952905673612,1,1.7,20.0,13000.0,,capsule,False,False
miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,100.0,1.328,-1.8768019249680012,1,2.5,7.8,10868.0,,capsule,False,False
tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,500.0,51.95484400958552,-0.9833439591115472,4,3.1100000000000003,7.645,601833.425,,tablet,False,False
bumetanide,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,5.0,0.1789999999999999,-1.4461169733561259,1,1.0,1.43,,58.8,tablet,False,False
benzonatate,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,100.0,1.063,-1.9734667354767033,1,0.56,1.01,1111.0,,capsule,False,False
Linerixibat,CCCC[C@]1(CC)CS(=O)(=O)c2cc(CNC(CC(=O)O)CC(=O)O)c(OC)cc2[C@@H](c2ccccc2)N1,90.0,0.0001199999999999,-5.8750612633920625,1,2.25,6.76,1.55,0.052,tablet,False,False
butylscopolamine,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,10.0,6.199999999999993e-05,-5.2076083105017466,1,3.8,6.3,0.37,,tablet,False,False
Fimasartan,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,60.0,0.0642719223300501,-2.970129960822582,2,3.0,5.585,352.05,18.6,tablet,False,False
eprosartan,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,100.0,0.4334651081690427,-2.3630458553723535,2,3.29,,1508.0,,tablet,False,False
amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,200.0,0.17028,-3.0698663541588824,1,5.11,,3336.0,,tablet,False,False
ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1.0,0.00156,-2.8068754016455384,1,1.4,6.67,11.1,50.0,tablet,False,False
probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,500.0,35.300000000000004,-1.1511952989481962,1,3.1,4.2,314730.0,,tablet,False,False
Pridopidine,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,45.0,0.270396005887661,-2.221212241571427,2,1.1,6.65,2212.0,,capsule,False,False
OSU-6162 (PNU-96391),CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1,100.0,0.3377099999999999,-2.471456079191303,1,1.0,3.39,1933.36,,capsule,False,False
pergolide,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.5,9.499999999999996e-05,-3.721246399047171,1,2.5,8.0,0.85,,,False,False
chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,250.0,30.51175266860848,-0.9134728533913806,3,3.0,40.0,1809440.0,,tablet,False,False
propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,300.0,0.1477883689604835,-3.307480998570502,2,2.71,3.69,692.5899999999999,17.17,tablet,False,False
Mesdopetam,CCCNCCOc1cc(F)cc(S(C)(=O)=O)c1,120.0,0.52591,-2.3582698171936105,1,1.0,6.9,4625.8,,,False,False
macitentan,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,10.0,0.2017218532625373,-1.695247050536718,4,6.25,15.75,5800.5,,tablet,False,False
Dexpramipexole,CCCN[C@@H]1CCc2nc(N)sc2C1,150.0,0.36,-2.619788758288394,1,2.0,7.0,3782.0,,capsule,False,False
pramipexole,CCCN[C@H]1CCc2nc(N)sc2C1,0.25,0.00073,-2.5346171485515816,1,1.75,8.83,8.2,90.0,tablet,False,False
propiverine,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,30.0,0.1515999999999999,-2.296422053423628,1,1.6,15.0,1520.0,49.9,tablet,False,False
udenafil,CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc(=O)c2c([nH]1)c(CCC)nn2C,100.0,0.3255219193848549,-2.487419762403378,2,1.125,12.215,2572.25,,,False,False
abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,100.0,0.4596999999999999,-2.3375254962496905,1,0.55,3.59,1465.0,,,False,False
vemurafenib,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,960.0,4.224926034855521,-2.3564521228154627,2,4.0,27.45,149500.0,,tablet,False,False
albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,400.0,0.0153,-4.417368560510363,1,2.1,10.2,100.1,,tablet,False,False
ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,100.0,0.5141932369929333,-2.288873639781773,4,1.75,9.15,3615.5,,tablet,False,False
brivaracetam,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,10.0,0.3069046802717541,-1.5129964885616674,3,0.5,9.2,3220.0,100.8,capsule,False,False
clindamycin,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,600.0,5.530913125334732,-2.0353544133724513,2,1.005,3.455,25750.0,,capsule,False,False
